age,business_travel,department,education,education_field,gender,job_level,job_role,marital_status,percent_salary_hike,training_times_last_year,environment_satisfaction,job_satisfaction,work_life_balance,performance_rating,log_monthly_income,log_distance_from_home,log_years_since_last_promotion,log_total_working_years,log_num_companies_worked,log_years_at_company,log_years_with_curr_manager,total_satisfaction,loyalty_ratio,promotion_recency,income_per_exp_year
36,Travel_Rarely,Research & Development,3,Technical Degree,Female,4,Research Scientist,Married,12,2,4.0,1.0,3.0,3,10.83093580710616,3.332204510175204,1.791759469228055,2.772588722239781,2.0794415416798357,2.5649493574615367,2.0794415416798357,2.5,0.75,0.38461538461538464,3160.0
44,Travel_Frequently,Sales,4,Life Sciences,Male,1,Research Scientist,Divorced,12,2,3.0,2.0,2.0,3,10.25558704504304,2.3978952727983707,1.0986122886681098,1.9459101490553132,0.6931471805599453,1.791759469228055,1.3862943611198906,2.75,0.7142857142857143,0.3333333333333333,4062.8571428571427
37,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Sales Executive,Divorced,14,2,3.0,2.0,2.0,3,10.204739634516608,2.995732273553991,1.6094379124341003,2.995732273553991,1.0986122886681098,2.3978952727983707,2.0794415416798357,2.5,0.5,0.36363636363636365,1351.5
35,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Research Scientist,Single,22,4,3.0,4.0,3.0,4,9.85434982797458,2.772588722239781,2.0794415416798357,2.3978952727983707,0.6931471805599453,2.3978952727983707,2.0794415416798357,3.25,0.9090909090909091,0.6363636363636364,1730.909090909091
33,Travel_Rarely,Research & Development,5,Medical,Male,2,Laboratory Technician,Married,19,3,4.0,1.0,3.0,3,11.31740924014814,2.1972245773362196,2.0794415416798357,2.70805020110221,1.9459101490553132,2.3978952727983707,1.9459101490553132,2.75,0.6666666666666666,0.6363636363636364,5482.666666666667
28,Travel_Rarely,Sales,3,Medical,Female,2,Sales Executive,Married,12,3,3.0,4.0,4.0,3,10.771868732388134,2.302585092994046,0.0,1.791759469228055,0.6931471805599453,1.791759469228055,1.3862943611198906,3.5,0.8333333333333334,0.0,7943.333333333333
39,Travel_Rarely,Sales,4,Marketing,Female,2,Laboratory Technician,Single,12,2,3.0,3.0,3.0,3,10.169728906753061,1.3862943611198906,1.0986122886681098,2.302585092994046,2.0794415416798357,1.6094379124341003,1.0986122886681098,2.75,0.4,0.4,2610.0
46,Non-Travel,Research & Development,2,Life Sciences,Male,2,Manufacturing Director,Single,17,2,2.0,2.0,3.0,3,10.956247856355338,2.302585092994046,1.0986122886681098,1.9459101490553132,2.1972245773362196,1.0986122886681098,1.0986122886681098,2.5,0.2857142857142857,0.6666666666666666,8187.142857142857
40,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Director,Married,12,3,3.0,1.0,2.0,3,10.142150059508008,1.0986122886681098,0.0,2.0794415416798357,1.6094379124341003,1.6094379124341003,1.0986122886681098,2.25,0.5,0.0,3173.75
42,Travel_Rarely,Research & Development,4,Other,Female,2,Laboratory Technician,Married,11,2,2.0,1.0,2.0,3,10.953277176506669,2.0794415416798357,0.0,2.3978952727983707,1.791759469228055,0.0,0.0,2.0,0.0,0.0,5194.545454545455
35,Non-Travel,Sales,1,Life Sciences,Female,2,Research Director,Divorced,18,3,2.0,4.0,3.0,3,10.674313109478335,2.3978952727983707,0.6931471805599453,2.772588722239781,1.0986122886681098,2.0794415416798357,2.0794415416798357,3.0,0.4375,0.125,2701.875
38,Non-Travel,Sales,4,Marketing,Male,3,Sales Executive,Divorced,11,3,1.0,2.0,3.0,3,11.203147738244201,1.9459101490553132,1.3862943611198906,2.6390573296152584,1.791759469228055,2.4849066497880004,2.1972245773362196,2.25,0.7857142857142857,0.25,5240.0
34,Travel_Frequently,Research & Development,1,Life Sciences,Male,1,Manufacturing Director,Married,23,2,4.0,1.0,2.0,4,11.812963388531578,1.0986122886681098,0.0,2.4849066497880004,1.6094379124341003,2.0794415416798357,2.0794415416798357,2.75,0.5833333333333334,0.0,11249.166666666666
37,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Single,11,5,4.0,1.0,1.0,3,11.831968113551918,3.2188758248682006,0.0,2.3978952727983707,0.6931471805599453,2.3978952727983707,2.1972245773362196,2.25,0.9090909090909091,0.0,12507.272727272728
39,Travel_Frequently,Research & Development,1,Medical,Male,2,Healthcare Representative,Divorced,18,3,3.0,4.0,3.0,3,10.85032688789905,1.0986122886681098,1.0986122886681098,2.0794415416798357,1.0986122886681098,1.0986122886681098,1.0986122886681098,3.0,0.25,0.6666666666666666,6443.75
43,Non-Travel,Human Resources,5,Medical,Female,3,Sales Executive,Single,18,2,1.0,3.0,2.0,3,10.024864123702642,2.1972245773362196,0.6931471805599453,2.0794415416798357,1.6094379124341003,1.3862943611198906,1.0986122886681098,2.25,0.375,0.25,2822.5
41,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Research Scientist,Single,13,2,2.0,2.0,1.0,3,10.490468337248462,1.3862943611198906,0.6931471805599453,2.4849066497880004,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.5,0.25,0.25,2997.5
41,Travel_Rarely,Research & Development,1,Technical Degree,Male,3,Laboratory Technician,Divorced,18,2,3.0,3.0,4.0,3,10.132652936168832,0.6931471805599453,2.6390573296152584,3.1780538303479458,0.0,3.1354942159291497,1.791759469228055,3.0,0.9166666666666666,0.5652173913043478,1047.9166666666667
30,Travel_Rarely,Sales,3,Marketing,Female,2,Manager,Single,11,3,1.0,3.0,3.0,3,10.69650269224425,3.295836866004329,0.0,2.302585092994046,2.302585092994046,2.0794415416798357,1.0986122886681098,2.5,0.7,0.0,4420.0
26,Travel_Rarely,Human Resources,1,Technical Degree,Female,3,Sales Executive,Married,15,3,4.0,2.0,3.0,3,11.094086321816611,1.0986122886681098,0.6931471805599453,1.9459101490553132,0.0,1.791759469228055,1.6094379124341003,2.75,0.7142857142857143,0.16666666666666666,9397.142857142857
46,Travel_Rarely,Research & Development,3,Medical,Male,1,Sales Executive,Married,11,2,4.0,2.0,4.0,3,10.69695506835746,2.3978952727983707,1.3862943611198906,2.6390573296152584,1.6094379124341003,2.302585092994046,2.0794415416798357,3.25,0.6428571428571429,0.3,3158.5714285714284
40,Travel_Rarely,Sales,2,Medical,Female,3,Sales Executive,Divorced,18,3,3.0,4.0,3.0,3,11.539966537281268,3.332204510175204,0.0,2.5649493574615367,1.6094379124341003,1.791759469228055,1.3862943611198906,3.25,0.38461538461538464,0.0,7903.076923076923
34,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Married,14,5,2.0,3.0,3.0,3,10.886146380853784,1.0986122886681098,1.6094379124341003,2.3978952727983707,0.6931471805599453,2.3978952727983707,2.1972245773362196,2.5,0.9090909090909091,0.36363636363636365,4857.272727272727
58,Non-Travel,Research & Development,4,Medical,Male,1,Laboratory Technician,Divorced,12,3,2.0,2.0,2.0,3,10.075800860133013,1.0986122886681098,2.70805020110221,3.6375861597263857,1.6094379124341003,2.833213344056216,2.70805020110221,2.25,0.42105263157894735,0.8235294117647058,625.2631578947369
35,Travel_Rarely,Research & Development,1,Technical Degree,Female,3,Manufacturing Director,Married,14,3,2.0,3.0,4.0,3,10.886707695092223,2.1972245773362196,0.0,1.9459101490553132,0.0,1.791759469228055,1.3862943611198906,2.75,0.7142857142857143,0.0,7637.142857142857
47,Travel_Rarely,Research & Development,5,Medical,Female,2,Research Scientist,Divorced,14,3,3.0,2.0,3.0,3,10.249591823249144,2.995732273553991,2.70805020110221,3.367295829986474,2.1972245773362196,3.1354942159291497,2.3978952727983707,2.75,0.7586206896551724,0.6086956521739131,974.8275862068965
40,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Manager,Divorced,13,3,2.0,1.0,3.0,3,12.203223590825424,0.6931471805599453,2.0794415416798357,2.772588722239781,1.0986122886681098,2.0794415416798357,2.0794415416798357,2.25,0.4375,0.875,12464.375
54,Travel_Rarely,Sales,4,Medical,Male,1,Research Scientist,Married,14,3,4.0,4.0,2.0,3,10.351724752488161,3.332204510175204,0.6931471805599453,2.70805020110221,1.6094379124341003,2.0794415416798357,2.0794415416798357,3.0,0.4666666666666667,0.125,2087.3333333333335
31,Travel_Frequently,Sales,4,Other,Female,3,Manufacturing Director,Married,18,2,1.0,1.0,3.0,3,10.147256921643994,2.1972245773362196,1.0986122886681098,2.302585092994046,1.0986122886681098,1.3862943611198906,1.0986122886681098,2.0,0.3,0.5,2552.0
28,Travel_Rarely,Sales,2,Life Sciences,Male,3,Manager,Married,15,6,3.0,1.0,3.0,3,10.709315887371531,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.5,0.75,0.25,11192.5
38,Travel_Rarely,Research & Development,3,Medical,Female,2,Manufacturing Director,Married,13,3,2.0,4.0,2.0,3,11.07814997376193,2.995732273553991,0.0,3.044522437723423,1.0986122886681098,1.6094379124341003,1.3862943611198906,2.25,0.19047619047619047,0.0,3082.8571428571427
26,Travel_Rarely,Sales,3,Marketing,Female,1,Healthcare Representative,Single,12,2,3.0,4.0,3.0,3,10.319925570795222,2.1972245773362196,0.6931471805599453,1.791759469228055,0.6931471805599453,1.791759469228055,1.0986122886681098,3.0,0.8333333333333334,0.16666666666666666,5055.0
58,Travel_Frequently,Research & Development,4,Technical Degree,Female,1,Sales Representative,Married,13,3,1.0,3.0,3.0,3,10.28742254209393,2.3978952727983707,1.0986122886681098,3.1780538303479458,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.5,0.08333333333333333,0.6666666666666666,1223.3333333333333
18,Non-Travel,Research & Development,3,Life Sciences,Male,3,Sales Representative,Single,24,4,2.0,3.0,1.0,4,12.133829855918448,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0,0.0,2.25,0.0,0.0,186060.0
31,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Laboratory Technician,Married,14,2,4.0,1.0,3.0,3,9.98419157995109,1.0986122886681098,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,2.75,0.3333333333333333,0.0,7226.666666666667
29,Travel_Rarely,Research & Development,2,Medical,Male,1,Manager,Divorced,14,5,1.0,1.0,3.0,3,10.258746494416974,2.1972245773362196,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,0.0,1.75,0.4,0.6666666666666666,5706.0
45,Non-Travel,Sales,4,Technical Degree,Male,1,Research Scientist,Married,15,3,3.0,3.0,4.0,3,12.046379132546004,0.6931471805599453,1.791759469228055,2.3978952727983707,1.6094379124341003,2.1972245773362196,2.0794415416798357,3.0,0.7272727272727273,0.5555555555555556,15498.181818181818
36,Travel_Rarely,Sales,3,Technical Degree,Female,5,Laboratory Technician,Married,11,5,4.0,2.0,3.0,3,10.038935856711177,1.0986122886681098,0.0,2.772588722239781,1.6094379124341003,0.6931471805599453,0.0,3.0,0.0625,0.0,1431.25
43,Travel_Frequently,Sales,3,Medical,Male,1,Research Director,Married,23,2,1.0,4.0,3.0,4,10.491301994830229,2.1972245773362196,2.0794415416798357,2.0794415416798357,0.6931471805599453,2.0794415416798357,2.0794415416798357,2.75,0.875,0.875,4500.0
27,Travel_Frequently,Sales,4,Life Sciences,Male,5,Research Scientist,Single,13,2,4.0,4.0,2.0,3,9.955652966516807,2.1972245773362196,0.0,1.9459101490553132,0.0,1.791759469228055,1.0986122886681098,3.25,0.7142857142857143,0.0,3010.0
29,Travel_Frequently,Research & Development,2,Medical,Male,1,Human Resources,Married,11,1,4.0,4.0,4.0,3,10.625003507146516,1.9459101490553132,1.3862943611198906,2.4849066497880004,0.6931471805599453,2.4849066497880004,2.3978952727983707,3.75,0.9166666666666666,0.25,3429.1666666666665
32,Travel_Frequently,Sales,4,Life Sciences,Male,4,Sales Executive,Single,13,4,4.0,4.0,4.0,3,10.675237943652137,2.302585092994046,0.0,1.6094379124341003,2.1972245773362196,0.0,0.0,3.75,0.0,0.0,8654.0
42,Non-Travel,Research & Development,3,Medical,Male,1,Manager,Married,18,2,3.0,3.0,2.0,3,12.092685558517823,2.4849066497880004,1.3862943611198906,2.3978952727983707,1.3862943611198906,1.9459101490553132,1.3862943611198906,2.75,0.5454545454545454,0.42857142857142855,16232.727272727272
47,Travel_Rarely,Sales,2,Life Sciences,Female,5,Manager,Single,14,3,2.0,3.0,3.0,3,10.372271688502106,1.0986122886681098,1.0986122886681098,2.0794415416798357,1.6094379124341003,1.0986122886681098,0.0,2.5,0.25,0.6666666666666666,3995.0
46,Travel_Rarely,Human Resources,3,Life Sciences,Female,1,Laboratory Technician,Divorced,21,2,4.0,4.0,2.0,4,12.159038688326126,0.6931471805599453,1.6094379124341003,2.5649493574615367,1.3862943611198906,2.302585092994046,2.0794415416798357,3.25,0.6923076923076923,0.4,14677.692307692309
28,Non-Travel,Research & Development,3,Life Sciences,Male,1,Sales Executive,Divorced,16,3,3.0,4.0,3.0,3,11.403791170892829,2.0794415416798357,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,3.0,0.75,0.5,22415.0
29,Travel_Rarely,Research & Development,3,Medical,Female,1,Manufacturing Director,Divorced,11,4,4.0,3.0,3.0,3,10.003378135350923,2.833213344056216,0.6931471805599453,2.4849066497880004,2.1972245773362196,2.0794415416798357,1.9459101490553132,3.25,0.5833333333333334,0.125,1841.6666666666667
42,Travel_Rarely,Sales,4,Medical,Female,2,Research Director,Single,17,5,4.0,3.0,3.0,3,10.72306912649225,1.0986122886681098,0.0,2.1972245773362196,1.6094379124341003,0.0,0.0,3.25,0.0,0.0,5043.333333333333
32,Travel_Rarely,Research & Development,1,Medical,Male,2,Laboratory Technician,Single,11,3,3.0,2.0,2.0,3,10.21869967166673,0.6931471805599453,1.0986122886681098,2.0794415416798357,2.0794415416798357,1.0986122886681098,1.0986122886681098,2.5,0.25,0.6666666666666666,3426.25
46,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Laboratory Technician,Divorced,14,0,1.0,1.0,3.0,3,10.460557244776187,3.1780538303479458,1.0986122886681098,3.258096538021482,1.0986122886681098,2.995732273553991,2.1972245773362196,2.0,0.7307692307692307,0.1,1342.6923076923076
27,Travel_Rarely,Sales,3,Life Sciences,Female,5,Research Scientist,Married,14,4,2.0,3.0,3.0,3,10.723509645430674,1.0986122886681098,1.791759469228055,2.302585092994046,0.6931471805599453,2.302585092994046,2.1972245773362196,3.0,0.9,0.5,4541.0
29,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Married,25,3,4.0,2.0,3.0,4,10.195447959847472,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.0,0.5,0.0,13390.0
43,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Married,13,3,1.0,3.0,3.0,3,11.208992051932396,0.6931471805599453,1.9459101490553132,3.091042453358316,2.0794415416798357,2.833213344056216,2.70805020110221,2.25,0.7272727272727273,0.35294117647058826,3354.090909090909
48,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Manager,Married,14,3,4.0,2.0,3.0,3,11.046451598774738,1.0986122886681098,2.5649493574615367,3.4011973816621555,1.6094379124341003,3.1354942159291497,2.302585092994046,2.75,0.7333333333333333,0.5217391304347826,2090.6666666666665
29,Travel_Frequently,Research & Development,2,Life Sciences,Female,1,Laboratory Technician,Single,17,3,4.0,4.0,2.0,3,10.862856930775358,2.6390573296152584,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.0,0.5,0.5,26100.0
46,Travel_Rarely,Research & Development,4,Medical,Female,2,Sales Representative,Married,25,1,3.0,2.0,3.0,4,10.21942903970169,1.6094379124341003,0.0,2.70805020110221,1.791759469228055,2.1972245773362196,2.0794415416798357,3.0,0.5333333333333333,0.0,1828.6666666666667
27,Travel_Frequently,Research & Development,4,Medical,Male,3,Healthcare Representative,Married,20,3,4.0,1.0,2.0,4,10.819398212191988,2.833213344056216,2.0794415416798357,2.1972245773362196,0.0,2.0794415416798357,1.3862943611198906,2.5,0.7777777777777778,0.875,5553.333333333333
39,Travel_Rarely,Research & Development,3,Technical Degree,Male,3,Healthcare Representative,Divorced,13,3,4.0,4.0,3.0,3,11.537822934624739,1.0986122886681098,1.0986122886681098,2.0794415416798357,2.1972245773362196,1.0986122886681098,1.0986122886681098,3.5,0.25,0.6666666666666666,12815.0
55,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Human Resources,Married,13,2,2.0,4.0,4.0,3,10.233186904869912,1.0986122886681098,0.0,2.995732273553991,2.1972245773362196,1.791759469228055,1.6094379124341003,3.25,0.25,0.0,1390.5
28,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Laboratory Technician,Married,18,2,2.0,2.0,3.0,3,11.134895546610604,3.4011973816621555,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.75,0.5,0.0,34260.0
30,Travel_Rarely,Sales,4,Life Sciences,Female,2,Sales Executive,Single,12,3,2.0,4.0,2.0,3,10.809748150372926,2.5649493574615367,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.75,0.5,0.0,24750.0
22,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Laboratory Technician,Single,19,3,4.0,2.0,3.0,3,10.485451744135313,2.833213344056216,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.0,0.5,0.0,17895.0
36,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Married,14,2,2.0,3.0,3.0,3,11.789882731740619,2.4849066497880004,0.6931471805599453,2.3978952727983707,0.6931471805599453,2.3978952727983707,2.0794415416798357,2.5,0.9090909090909091,0.09090909090909091,11991.818181818182
31,Travel_Rarely,Research & Development,4,Life Sciences,Female,5,Manager,Divorced,14,2,2.0,3.0,3.0,3,11.549941827249432,1.0986122886681098,0.0,2.3978952727983707,0.6931471805599453,2.3978952727983707,1.0986122886681098,2.75,0.9090909090909091,0.0,9433.636363636364
34,Travel_Rarely,Sales,2,Technical Degree,Female,1,Sales Executive,Married,14,2,3.0,4.0,3.0,3,10.014626341770095,2.70805020110221,0.6931471805599453,2.302585092994046,1.0986122886681098,1.791759469228055,0.0,3.25,0.5,0.16666666666666666,2235.0
29,Travel_Rarely,Research & Development,5,Life Sciences,Female,1,Sales Executive,Single,12,4,4.0,1.0,3.0,3,11.561915609142327,1.791759469228055,0.6931471805599453,2.4849066497880004,1.3862943611198906,1.3862943611198906,1.0986122886681098,2.5,0.25,0.25,8751.666666666666
37,Travel_Rarely,Research & Development,2,Medical,Male,1,Manufacturing Director,Married,13,4,4.0,1.0,3.0,3,9.909022208034603,2.0794415416798357,0.0,2.833213344056216,1.791759469228055,1.791759469228055,1.6094379124341003,3.0,0.29411764705882354,0.0,1182.9411764705883
35,Travel_Rarely,Sales,1,Technical Degree,Male,2,Laboratory Technician,Married,25,2,4.0,2.0,3.0,4,9.830432871630217,1.0986122886681098,0.0,1.6094379124341003,0.0,1.3862943611198906,1.0986122886681098,2.75,0.6,0.0,3718.0
45,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Married,14,2,2.0,4.0,2.0,3,10.534785924769006,1.3862943611198906,1.3862943611198906,2.3978952727983707,0.0,2.302585092994046,2.1972245773362196,2.5,0.8181818181818182,0.3,3418.181818181818
36,Travel_Frequently,Research & Development,3,Medical,Female,4,Manufacturing Director,Single,17,5,2.0,4.0,2.0,3,12.088363982108108,1.791759469228055,0.0,2.3978952727983707,0.6931471805599453,2.3978952727983707,2.1972245773362196,2.25,0.9090909090909091,0.0,16162.727272727272
40,Travel_Rarely,Research & Development,3,Other,Male,1,Sales Executive,Divorced,13,3,1.0,1.0,3.0,3,11.132118822527973,1.3862943611198906,2.4849066497880004,3.1354942159291497,1.0986122886681098,2.995732273553991,2.833213344056216,2.0,0.8260869565217391,0.55,2970.8695652173915
26,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Human Resources,Married,13,2,2.0,3.0,2.0,3,11.129040814645387,3.295836866004329,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.25,0.5,0.5,34060.0
27,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Manufacturing Director,Single,20,1,1.0,3.0,2.0,4,10.853425803822502,1.6094379124341003,0.0,2.302585092994046,0.0,2.1972245773362196,2.0794415416798357,2.0,0.8,0.0,5171.0
48,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Research Director,Divorced,14,2,4.0,4.0,3.0,3,12.192992471824816,1.0986122886681098,1.6094379124341003,3.2188758248682006,1.3862943611198906,3.1354942159291497,2.0794415416798357,3.75,0.88,0.17391304347826086,7896.0
44,Travel_Rarely,Sales,2,Medical,Male,4,Manager,Married,12,0,2.0,1.0,3.0,3,12.139457302623786,0.6931471805599453,1.0986122886681098,2.3978952727983707,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.25,0.18181818181818182,0.6666666666666666,17010.0
34,Non-Travel,Research & Development,2,Life Sciences,Female,1,Sales Representative,Married,12,5,4.0,1.0,3.0,3,10.516535773840447,3.332204510175204,1.3862943611198906,1.791759469228055,0.6931471805599453,1.791759469228055,0.0,2.75,0.8333333333333334,0.5,6153.333333333333
56,Travel_Rarely,Human Resources,2,Medical,Female,5,Sales Executive,Single,21,3,1.0,4.0,3.0,4,10.149996006155071,0.6931471805599453,0.6931471805599453,1.791759469228055,0.6931471805599453,1.6094379124341003,0.0,2.75,0.6666666666666666,0.2,4265.0
36,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Healthcare Representative,Married,14,3,3.0,2.0,1.0,3,10.13344781717726,2.6390573296152584,0.6931471805599453,2.5649493574615367,1.0986122886681098,1.6094379124341003,1.3862943611198906,2.25,0.3076923076923077,0.2,1936.1538461538462
41,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Sales Executive,Married,18,3,3.0,2.0,3.0,3,11.100903910262819,1.791759469228055,0.6931471805599453,2.70805020110221,1.791759469228055,1.791759469228055,1.6094379124341003,2.75,0.3333333333333333,0.16666666666666666,4415.333333333333
42,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,12,4,3.0,1.0,4.0,3,12.115332507160534,2.0794415416798357,1.791759469228055,2.9444389791664403,2.302585092994046,2.6390573296152584,2.0794415416798357,2.75,0.6842105263157895,0.35714285714285715,9613.157894736842
31,Travel_Rarely,Sales,4,Life Sciences,Female,1,Sales Executive,Divorced,23,2,3.0,4.0,3.0,4,11.990655419146874,2.302585092994046,0.6931471805599453,2.1972245773362196,1.0986122886681098,1.791759469228055,1.6094379124341003,3.0,0.5555555555555556,0.16666666666666666,17915.555555555555
34,Travel_Rarely,Research & Development,1,Life Sciences,Female,3,Laboratory Technician,Married,12,5,4.0,4.0,2.0,3,10.160104563907877,2.1972245773362196,0.0,2.302585092994046,1.3862943611198906,1.6094379124341003,0.6931471805599453,3.25,0.4,0.0,2585.0
31,Travel_Rarely,Sales,2,Life Sciences,Female,3,Manufacturing Director,Divorced,21,3,1.0,3.0,2.0,4,12.112481487361165,3.258096538021482,1.0986122886681098,1.6094379124341003,2.1972245773362196,1.0986122886681098,1.0986122886681098,2.5,0.4,0.6666666666666666,36426.0
26,Travel_Frequently,Sales,2,Life Sciences,Male,2,Healthcare Representative,Married,14,3,3.0,4.0,3.0,3,11.336200219573199,2.833213344056216,2.0794415416798357,2.1972245773362196,0.0,2.0794415416798357,2.0794415416798357,3.5,0.7777777777777778,0.875,9311.111111111111
45,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manager,Single,18,2,2.0,3.0,3.0,3,10.306984057549448,2.1972245773362196,0.0,2.5649493574615367,1.6094379124341003,1.6094379124341003,1.3862943611198906,2.75,0.3076923076923077,0.0,2303.076923076923
33,Travel_Rarely,Sales,3,Life Sciences,Female,5,Sales Executive,Single,13,3,2.0,3.0,2.0,3,9.411728991487363,0.6931471805599453,0.0,2.3978952727983707,0.6931471805599453,2.3978952727983707,2.302585092994046,2.5,0.9090909090909091,0.0,1111.8181818181818
28,Travel_Frequently,Sales,3,Life Sciences,Male,4,Research Scientist,Married,11,3,3.0,4.0,3.0,3,9.321971188147367,2.1972245773362196,0.0,2.0794415416798357,0.6931471805599453,2.0794415416798357,2.0794415416798357,3.25,0.875,0.0,1397.5
29,Travel_Frequently,Human Resources,4,Human Resources,Male,2,Sales Executive,Single,11,3,3.0,1.0,3.0,3,10.266427828229292,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.5,0.5,0.0,14375.0
39,Non-Travel,Research & Development,5,Medical,Female,2,Sales Representative,Married,19,4,1.0,3.0,3.0,3,12.145478335754325,2.1972245773362196,0.6931471805599453,2.3978952727983707,1.9459101490553132,1.3862943611198906,1.0986122886681098,2.5,0.2727272727272727,0.25,17112.727272727272
27,Travel_Rarely,Sales,2,Technical Degree,Male,2,Healthcare Representative,Married,12,2,2.0,2.0,2.0,3,11.818724921964566,1.3862943611198906,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.791759469228055,1.0986122886681098,2.25,0.7142857142857143,0.16666666666666666,19395.714285714286
34,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,12,4,3.0,4.0,3.0,3,10.17545936253226,2.302585092994046,1.9459101490553132,2.833213344056216,0.6931471805599453,2.772588722239781,2.4849066497880004,3.25,0.8823529411764706,0.375,1544.1176470588234
28,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Director,Single,16,4,4.0,3.0,3.0,3,12.143617286436431,3.258096538021482,1.0986122886681098,1.9459101490553132,1.3862943611198906,1.0986122886681098,1.0986122886681098,3.25,0.2857142857142857,0.6666666666666666,26841.428571428572
47,Non-Travel,Research & Development,4,Medical,Male,1,Research Scientist,Married,11,3,3.0,2.0,4.0,3,10.722848794230309,0.6931471805599453,0.6931471805599453,2.833213344056216,2.1972245773362196,2.1972245773362196,2.0794415416798357,3.0,0.47058823529411764,0.1111111111111111,2669.4117647058824
56,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,14,6,4.0,1.0,3.0,3,12.19839827271848,1.6094379124341003,0.0,1.9459101490553132,1.6094379124341003,0.0,0.0,2.75,0.0,0.0,28352.85714285714
39,Travel_Rarely,Research & Development,3,Other,Female,1,Laboratory Technician,Married,12,2,1.0,1.0,3.0,3,11.562867346610785,0.6931471805599453,2.0794415416798357,2.3978952727983707,0.6931471805599453,2.3978952727983707,2.302585092994046,2.0,0.9090909090909091,0.6363636363636364,9556.363636363636
38,Travel_Frequently,Research & Development,2,Medical,Female,1,Manager,Divorced,13,2,4.0,2.0,3.0,3,10.70191774575062,1.6094379124341003,0.0,3.044522437723423,0.6931471805599453,3.044522437723423,2.0794415416798357,3.0,0.9523809523809523,0.0,2116.190476190476
58,Travel_Rarely,Sales,3,Marketing,Male,5,Sales Representative,Married,21,3,4.0,4.0,2.0,4,9.977713374888099,1.791759469228055,0.0,3.4011973816621555,1.6094379124341003,0.6931471805599453,0.0,3.25,0.03333333333333333,0.0,718.0
32,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Single,17,2,1.0,3.0,3.0,3,12.164734893029634,2.302585092994046,0.0,2.1972245773362196,1.3862943611198906,1.6094379124341003,1.3862943611198906,2.5,0.4444444444444444,0.0,21322.222222222223
38,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Representative,Divorced,21,1,2.0,4.0,4.0,4,10.712215345197256,1.3862943611198906,0.0,2.3978952727983707,1.0986122886681098,1.791759469228055,1.3862943611198906,3.25,0.45454545454545453,0.0,4081.818181818182
